KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
A05,Upaya Pencegahan Korupsi,89.78,78.64,80.99,76.13,KEMENTERIAN KESEHATAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A06,Eksternal,91.39,86.24,85.91,83.8,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A06,Integritas Pegawai,98.67,95.94,98.69,93.06,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A06,Transparansi dan Keadilan Layanan,87.53,80.93,81.45,83.68,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A06,Upaya Pencegahan Korupsi,87.08,80.64,76.14,73.77,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A07,Eksternal,88.59,84.59,83.51,79.08,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A07,Integritas Pegawai,96.93,95.94,96.55,90.9,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A07,Transparansi dan Keadilan Layanan,85.32,80.09,76.45,78.44,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A07,Upaya Pencegahan Korupsi,82.54,76.43,75.93,66.73,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A08,Eksternal,90.59,90.49,91.57,87.85,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A08,Integritas Pegawai,98.11,98.62,99.03,97.58,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A08,Transparansi dan Keadilan Layanan,85.06,85.05,84.76,84.73,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A08,Upaya Pencegahan Korupsi,87.59,86.73,89.84,80.14,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A09,Eksternal,88.2,88.07,88.98,87.41,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A09,Integritas Pegawai,96.75,96.93,98.64,97.34,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A09,Transparansi dan Keadilan Layanan,83.23,82.14,82.31,84.5,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A09,Upaya Pencegahan Korupsi,83.56,83.99,84.73,79.28,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A10,Eksternal,89.0,89.32,88.67,86.26,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A10,Integritas Pegawai,96.39,97.51,98.62,97.5,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A10,Transparansi dan Keadilan Layanan,83.26,83.7,80.45,82.81,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A10,Upaya Pencegahan Korupsi,86.33,85.68,85.56,77.21,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A11,Eksternal,91.81,89.51,86.11,87.24,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A11,Integritas Pegawai,98.02,97.15,96.0,97.75,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A11,Transparansi dan Keadilan Layanan,86.46,84.18,79.48,84.87,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A11,Upaya Pencegahan Korupsi,90.08,86.2,81.56,77.98,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A12,Eksternal,89.63,85.51,84.63,82.01,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A12,Integritas Pegawai,95.43,94.45,92.38,91.63,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A12,Transparansi dan Keadilan Layanan,86.09,78.99,79.85,79.5,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A12,Upaya Pencegahan Korupsi,86.63,81.91,80.68,73.86,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A13,Eksternal,90.25,86.14,87.81,81.1,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A13,Integritas Pegawai,98.22,97.01,97.28,91.69,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A13,Transparansi dan Keadilan Layanan,86.19,82.23,81.27,77.4,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A13,Upaya Pencegahan Korupsi,85.39,77.93,83.65,73.0,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A14,Eksternal,90.79,88.47,89.24,88.44,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A14,Integritas Pegawai,97.64,97.79,98.58,97.62,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A14,Transparansi dan Keadilan Layanan,85.95,83.4,82.71,87.04,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A14,Upaya Pencegahan Korupsi,87.89,83.07,85.19,79.71,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A15,Eksternal,89.92,87.57,87.17,85.15,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A15,Integritas Pegawai,97.06,97.39,98.75,96.99,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A15,Transparansi dan Keadilan Layanan,85.62,81.99,80.8,82.78,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A15,Upaya Pencegahan Korupsi,86.19,82.11,80.51,74.4,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A16,Eksternal,91.08,89.84,88.55,87.52,KEMENTERIAN KELAUTAN DAN PERIKANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A16,Integritas Pegawai,97.23,97.57,97.53,94.93,KEMENTERIAN KELAUTAN DAN PERIKANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A16,Transparansi dan Keadilan Layanan,86.16,84.16,81.93,85.78,KEMENTERIAN KELAUTAN DAN PERIKANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A16,Upaya Pencegahan Korupsi,89.01,86.77,84.98,81.05,KEMENTERIAN KELAUTAN DAN PERIKANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A17,Eksternal,84.93,81.48,80.05,78.06,KEMENTERIAN AGRARIA DAN TATA RUANG / BPN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A17,Integritas Pegawai,90.02,87.63,89.59,87.1,KEMENTERIAN AGRARIA DAN TATA RUANG / BPN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A17,Transparansi dan Keadilan Layanan,80.12,77.47,70.51,75.94,KEMENTERIAN AGRARIA DAN TATA RUANG / BPN,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A17,Upaya Pencegahan Korupsi,83.9,78.55,78.63,70.15,KEMENTERIAN AGRARIA DAN TATA RUANG / BPN,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A18,Eksternal,88.72,86.9,83.66,78.12,KEMENTERIAN KOPERASI DAN UKM,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A18,Integritas Pegawai,96.37,95.04,95.68,91.51,KEMENTERIAN KOPERASI DAN UKM,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A18,Transparansi dan Keadilan Layanan,80.41,80.1,73.72,73.26,KEMENTERIAN KOPERASI DAN UKM,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A18,Upaya Pencegahan Korupsi,88.23,84.45,79.91,68.06,KEMENTERIAN KOPERASI DAN UKM,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A19,Eksternal,91.23,84.35,85.53,79.02,KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A19,Integritas Pegawai,98.64,98.43,95.32,93.25,KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A19,Transparansi dan Keadilan Layanan,86.25,77.36,81.64,76.4,KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A19,Upaya Pencegahan Korupsi,87.84,75.56,78.5,65.9,KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A20,Eksternal,91.74,92.12,,90.55,BADAN PEMERIKSA KEUANGAN (BPK-RI),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A20,Integritas Pegawai,98.32,98.99,,97.49,BADAN PEMERIKSA KEUANGAN (BPK-RI),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A20,Transparansi dan Keadilan Layanan,86.82,86.01,,88.55,BADAN PEMERIKSA KEUANGAN (BPK-RI),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A20,Upaya Pencegahan Korupsi,89.2,90.4,,84.86,BADAN PEMERIKSA KEUANGAN (BPK-RI),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A21,Eksternal,89.59,86.73,87.79,88.37,MAHKAMAH AGUNG,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A21,Integritas Pegawai,95.03,94.54,96.12,92.91,MAHKAMAH AGUNG,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A21,Transparansi dan Keadilan Layanan,85.38,80.7,81.15,88.03,MAHKAMAH AGUNG,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A21,Upaya Pencegahan Korupsi,87.62,83.88,84.97,83.71,MAHKAMAH AGUNG,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A22,Eksternal,,,,87.21,TENTARA NASIONAL INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A22,Integritas Pegawai,,,,95.28,TENTARA NASIONAL INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A22,Transparansi dan Keadilan Layanan,,,,83.77,TENTARA NASIONAL INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A22,Upaya Pencegahan Korupsi,,,,81.62,TENTARA NASIONAL INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A23,Eksternal,88.95,84.88,75.6,89.66,KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A23,Integritas Pegawai,93.47,91.45,84.88,93.52,KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A23,Transparansi dan Keadilan Layanan,86.36,78.94,66.31,88.21,KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A23,Upaya Pencegahan Korupsi,86.44,83.31,74.23,86.82,KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A24,Eksternal,89.94,89.49,88.33,89.0,KEJAKSAAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A24,Integritas Pegawai,97.13,97.64,98.94,95.05,KEJAKSAAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A24,Transparansi dan Keadilan Layanan,84.31,83.4,78.64,86.59,KEJAKSAAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A24,Upaya Pencegahan Korupsi,87.41,86.33,85.9,84.66,KEJAKSAAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A25,Eksternal,91.47,89.42,88.44,87.57,BANK INDONESIA (BI),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A25,Integritas Pegawai,98.72,98.56,98.64,96.11,BANK INDONESIA (BI),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A25,Transparansi dan Keadilan Layanan,86.96,83.62,82.52,85.91,BANK INDONESIA (BI),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A25,Upaya Pencegahan Korupsi,87.81,84.91,82.88,79.8,BANK INDONESIA (BI),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A26,Eksternal,87.07,86.57,86.25,83.25,KOMISI PEMILIHAN UMUM (KPU),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A26,Integritas Pegawai,96.95,97.77,98.85,95.73,KOMISI PEMILIHAN UMUM (KPU),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A26,Transparansi dan Keadilan Layanan,82.9,79.44,80.07,81.55,KOMISI PEMILIHAN UMUM (KPU),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A26,Upaya Pencegahan Korupsi,80.21,81.05,78.3,71.2,KOMISI PEMILIHAN UMUM (KPU),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A27,Eksternal,80.11,82.9,79.53,62.96,OMBUDSMAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A27,Integritas Pegawai,94.2,96.73,92.28,76.92,OMBUDSMAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A27,Transparansi dan Keadilan Layanan,71.64,74.87,69.68,58.87,OMBUDSMAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A27,Upaya Pencegahan Korupsi,72.7,75.37,74.92,51.55,OMBUDSMAN REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A28,Eksternal,93.21,87.81,88.86,88.38,OTORITAS JASA KEUANGAN (OJK),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A28,Integritas Pegawai,99.4,97.27,98.98,98.6,OTORITAS JASA KEUANGAN (OJK),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A28,Transparansi dan Keadilan Layanan,87.06,80.66,81.18,84.22,OTORITAS JASA KEUANGAN (OJK),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A28,Upaya Pencegahan Korupsi,92.26,84.22,85.04,81.12,OTORITAS JASA KEUANGAN (OJK),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A29,Eksternal,85.89,85.29,84.66,80.0,BADAN PENGAWAS PEMILIHAN UMUM,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A29,Integritas Pegawai,95.72,96.94,96.64,92.44,BADAN PENGAWAS PEMILIHAN UMUM,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A29,Transparansi dan Keadilan Layanan,80.15,78.73,75.07,76.79,BADAN PENGAWAS PEMILIHAN UMUM,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A29,Upaya Pencegahan Korupsi,80.57,78.75,80.62,69.42,BADAN PENGAWAS PEMILIHAN UMUM,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A30,Eksternal,84.29,87.03,82.14,88.28,BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A30,Integritas Pegawai,92.47,95.11,97.07,96.46,BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A30,Transparansi dan Keadilan Layanan,81.03,83.39,70.11,85.76,BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A30,Upaya Pencegahan Korupsi,78.43,81.63,77.19,81.69,BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A31,Eksternal,86.18,84.9,85.86,77.55,BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A31,Integritas Pegawai,95.97,95.12,98.16,87.82,BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A31,Transparansi dan Keadilan Layanan,81.21,78.78,80.02,77.42,BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A31,Upaya Pencegahan Korupsi,80.17,79.52,77.93,66.41,BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A33,Eksternal,87.76,84.7,94.1,85.4,BADAN KEAMANAN LAUT REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A33,Integritas Pegawai,97.19,93.94,100.0,97.1,BADAN KEAMANAN LAUT REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A33,Transparansi dan Keadilan Layanan,83.43,80.25,87.68,80.4,BADAN KEAMANAN LAUT REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A33,Upaya Pencegahan Korupsi,81.53,78.79,93.72,77.31,BADAN KEAMANAN LAUT REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A34,Eksternal,90.78,88.92,88.86,86.76,BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A34,Integritas Pegawai,97.43,98.87,97.91,94.98,BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A34,Transparansi dan Keadilan Layanan,85.49,82.73,81.44,84.21,BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A34,Upaya Pencegahan Korupsi,88.49,83.89,85.98,80.17,BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A35,Eksternal,89.78,85.81,85.31,83.59,BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A35,Integritas Pegawai,96.93,95.44,99.25,99.03,BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A35,Transparansi dan Keadilan Layanan,84.13,80.66,77.26,80.92,BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A35,Upaya Pencegahan Korupsi,87.31,80.15,77.68,69.2,BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A36,Eksternal,91.75,86.74,86.27,86.37,BADAN NARKOTIKA NASIONAL (BNN),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A36,Integritas Pegawai,96.41,95.12,97.4,96.75,BADAN NARKOTIKA NASIONAL (BNN),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A36,Transparansi dan Keadilan Layanan,88.9,82.89,79.82,85.77,BADAN NARKOTIKA NASIONAL (BNN),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A36,Upaya Pencegahan Korupsi,89.35,81.2,80.18,75.56,BADAN NARKOTIKA NASIONAL (BNN),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A37,Eksternal,89.21,87.21,87.33,83.9,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A37,Integritas Pegawai,96.64,98.22,97.56,91.87,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A37,Transparansi dan Keadilan Layanan,86.04,82.3,81.66,83.71,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A37,Upaya Pencegahan Korupsi,84.08,79.81,81.51,75.36,BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A38,Eksternal,85.67,86.01,85.22,87.36,BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A38,Integritas Pegawai,94.36,96.67,97.13,97.7,BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A38,Transparansi dan Keadilan Layanan,80.95,79.69,78.02,84.8,BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A38,Upaya Pencegahan Korupsi,80.61,80.33,78.99,78.46,BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A39,Eksternal,92.33,91.26,89.98,89.29,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A39,Integritas Pegawai,98.62,98.83,98.63,96.97,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A39,Transparansi dan Keadilan Layanan,86.61,85.42,82.75,86.37,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A39,Upaya Pencegahan Korupsi,90.88,88.53,87.36,83.63,BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A40,Eksternal,90.51,89.91,87.97,89.3,BADAN PENGAWAS OBAT DAN MAKANAN (BPOM),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A40,Integritas Pegawai,97.73,99.03,98.71,98.94,BADAN PENGAWAS OBAT DAN MAKANAN (BPOM),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A40,Transparansi dan Keadilan Layanan,84.9,82.82,78.31,85.2,BADAN PENGAWAS OBAT DAN MAKANAN (BPOM),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A40,Upaya Pencegahan Korupsi,87.91,86.64,85.38,82.62,BADAN PENGAWAS OBAT DAN MAKANAN (BPOM),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A42,Eksternal,91.07,91.15,87.8,84.63,BADAN PUSAT STATISTIK (BPS),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A42,Integritas Pegawai,98.77,99.04,98.86,96.29,BADAN PUSAT STATISTIK (BPS),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A42,Transparansi dan Keadilan Layanan,86.61,86.03,81.07,83.43,BADAN PUSAT STATISTIK (BPS),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A42,Upaya Pencegahan Korupsi,86.88,87.36,82.06,73.01,BADAN PUSAT STATISTIK (BPS),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A44,Eksternal,85.75,85.66,86.67,80.95,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
