KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
7503,Integritas Pegawai,95.1,95.44,96.36,80.02,PEMERINTAH KABUPATEN POHUWATO,PROVINSI GORONTALO,Integritas Pegawai
7504,Eksper,75.69,68.29,79.27,74.63,PEMERINTAH KABUPATEN BONE BOLANGO,PROVINSI GORONTALO,Eksper
7504,Integritas Pegawai,97.84,99.45,96.2,96.0,PEMERINTAH KABUPATEN BONE BOLANGO,PROVINSI GORONTALO,Integritas Pegawai
7505,Eksper,64.68,62.06,79.62,67.56,PEMERINTAH KABUPATEN GORONTALO UTARA,PROVINSI GORONTALO,Eksper
7505,Integritas Pegawai,97.05,95.66,98.28,94.56,PEMERINTAH KABUPATEN GORONTALO UTARA,PROVINSI GORONTALO,Integritas Pegawai
7571,Eksper,62.34,56.39,75.04,78.74,PEMERINTAH KOTA GORONTALO,PROVINSI GORONTALO,Eksper
7571,Integritas Pegawai,98.86,96.56,97.36,91.18,PEMERINTAH KOTA GORONTALO,PROVINSI GORONTALO,Integritas Pegawai
7600,Eksper,63.09,59.99,69.2,58.02,PEMERINTAH PROVINSI SULAWESI BARAT,PROVINSI SULAWESI BARAT,Eksper
7600,Integritas Pegawai,87.14,95.53,97.63,80.19,PEMERINTAH PROVINSI SULAWESI BARAT,PROVINSI SULAWESI BARAT,Integritas Pegawai
7601,Eksper,48.88,57.22,75.85,78.91,PEMERINTAH KABUPATEN MAJENE,PROVINSI SULAWESI BARAT,Eksper
7601,Integritas Pegawai,98.94,99.16,95.19,93.43,PEMERINTAH KABUPATEN MAJENE,PROVINSI SULAWESI BARAT,Integritas Pegawai
7602,Eksper,49.55,61.24,66.46,70.28,PEMERINTAH KABUPATEN POLEWALI MANDAR,PROVINSI SULAWESI BARAT,Eksper
7602,Integritas Pegawai,96.87,94.3,96.09,91.9,PEMERINTAH KABUPATEN POLEWALI MANDAR,PROVINSI SULAWESI BARAT,Integritas Pegawai
7603,Eksper,46.58,49.9,66.64,64.79,PEMERINTAH KABUPATEN MAMASA,PROVINSI SULAWESI BARAT,Eksper
7603,Integritas Pegawai,94.98,97.92,95.98,93.33,PEMERINTAH KABUPATEN MAMASA,PROVINSI SULAWESI BARAT,Integritas Pegawai
7604,Eksper,59.25,57.43,69.78,69.2,PEMERINTAH KABUPATEN MAMUJU,PROVINSI SULAWESI BARAT,Eksper
7604,Integritas Pegawai,96.6,96.0,95.76,85.68,PEMERINTAH KABUPATEN MAMUJU,PROVINSI SULAWESI BARAT,Integritas Pegawai
7605,Eksper,62.92,64.47,75.2,71.97,PEMERINTAH KABUPATEN PASANGKAYU,PROVINSI SULAWESI BARAT,Eksper
7605,Integritas Pegawai,94.0,98.27,95.77,95.91,PEMERINTAH KABUPATEN PASANGKAYU,PROVINSI SULAWESI BARAT,Integritas Pegawai
7606,Eksper,62.81,68.55,84.17,69.25,PEMERINTAH KABUPATEN MAMUJU TENGAH,PROVINSI SULAWESI BARAT,Eksper
7606,Integritas Pegawai,95.77,98.27,96.65,96.37,PEMERINTAH KABUPATEN MAMUJU TENGAH,PROVINSI SULAWESI BARAT,Integritas Pegawai
8100,Eksper,49.79,47.0,47.57,58.49,PEMERINTAH PROVINSI MALUKU,PROVINSI MALUKU,Eksper
8100,Integritas Pegawai,94.53,91.0,89.89,93.47,PEMERINTAH PROVINSI MALUKU,PROVINSI MALUKU,Integritas Pegawai
8101,Eksper,53.96,58.97,59.36,55.73,PEMERINTAH KABUPATEN KEPULAUAN TANIMBAR,PROVINSI MALUKU,Eksper
8101,Integritas Pegawai,95.29,98.92,94.0,100.0,PEMERINTAH KABUPATEN KEPULAUAN TANIMBAR,PROVINSI MALUKU,Integritas Pegawai
8102,Eksper,59.34,62.35,72.28,67.8,PEMERINTAH KABUPATEN MALUKU TENGGARA,PROVINSI MALUKU,Eksper
8102,Integritas Pegawai,98.8,98.51,97.85,96.04,PEMERINTAH KABUPATEN MALUKU TENGGARA,PROVINSI MALUKU,Integritas Pegawai
8103,Eksper,50.44,66.8,61.7,67.34,PEMERINTAH KABUPATEN MALUKU TENGAH,PROVINSI MALUKU,Eksper
8103,Integritas Pegawai,94.52,94.91,96.8,85.48,PEMERINTAH KABUPATEN MALUKU TENGAH,PROVINSI MALUKU,Integritas Pegawai
8104,Eksper,65.57,60.43,67.15,75.31,PEMERINTAH KABUPATEN BURU,PROVINSI MALUKU,Eksper
8104,Integritas Pegawai,98.69,97.56,96.76,94.61,PEMERINTAH KABUPATEN BURU,PROVINSI MALUKU,Integritas Pegawai
8105,Eksper,47.44,54.77,46.9,67.43,PEMERINTAH KABUPATEN KEPULAUAN ARU,PROVINSI MALUKU,Eksper
8105,Integritas Pegawai,96.01,94.74,93.96,97.35,PEMERINTAH KABUPATEN KEPULAUAN ARU,PROVINSI MALUKU,Integritas Pegawai
8106,Eksper,55.92,49.53,47.94,59.64,PEMERINTAH KABUPATEN SERAM BAGIAN BARAT,PROVINSI MALUKU,Eksper
8106,Integritas Pegawai,96.8,94.69,95.93,86.73,PEMERINTAH KABUPATEN SERAM BAGIAN BARAT,PROVINSI MALUKU,Integritas Pegawai
8107,Eksper,30.23,53.52,49.85,67.73,PEMERINTAH KABUPATEN SERAM BAGIAN TIMUR,PROVINSI MALUKU,Eksper
8107,Integritas Pegawai,98.94,97.04,98.21,90.82,PEMERINTAH KABUPATEN SERAM BAGIAN TIMUR,PROVINSI MALUKU,Integritas Pegawai
8108,Eksper,68.36,65.43,66.58,71.24,PEMERINTAH KABUPATEN MALUKU BARAT DAYA,PROVINSI MALUKU,Eksper
8108,Integritas Pegawai,96.37,97.59,98.6,97.63,PEMERINTAH KABUPATEN MALUKU BARAT DAYA,PROVINSI MALUKU,Integritas Pegawai
8109,Eksper,39.12,53.09,65.55,68.36,PEMERINTAH KABUPATEN BURU SELATAN,PROVINSI MALUKU,Eksper
8109,Integritas Pegawai,99.4,96.24,99.5,81.16,PEMERINTAH KABUPATEN BURU SELATAN,PROVINSI MALUKU,Integritas Pegawai
8171,Eksper,57.45,57.55,59.63,64.14,PEMERINTAH KOTA AMBON,PROVINSI MALUKU,Eksper
8171,Integritas Pegawai,94.76,95.03,97.14,88.2,PEMERINTAH KOTA AMBON,PROVINSI MALUKU,Integritas Pegawai
8172,Eksper,59.71,64.24,74.92,60.91,PEMERINTAH KOTA TUAL,PROVINSI MALUKU,Eksper
8172,Integritas Pegawai,95.23,97.9,96.99,84.89,PEMERINTAH KOTA TUAL,PROVINSI MALUKU,Integritas Pegawai
8200,Eksper,61.67,47.53,57.7,68.73,PEMERINTAH PROVINSI MALUKU UTARA,PROVINSI MALUKU UTARA,Eksper
8200,Integritas Pegawai,97.18,92.9,95.67,94.74,PEMERINTAH PROVINSI MALUKU UTARA,PROVINSI MALUKU UTARA,Integritas Pegawai
8201,Eksper,53.31,57.34,64.93,61.72,PEMERINTAH KABUPATEN HALMAHERA BARAT,PROVINSI MALUKU UTARA,Eksper
8201,Integritas Pegawai,96.0,89.01,96.12,95.45,PEMERINTAH KABUPATEN HALMAHERA BARAT,PROVINSI MALUKU UTARA,Integritas Pegawai
8202,Eksper,68.28,60.84,63.62,75.59,PEMERINTAH KABUPATEN HALMAHERA TENGAH,PROVINSI MALUKU UTARA,Eksper
8202,Integritas Pegawai,99.01,98.39,98.51,87.58,PEMERINTAH KABUPATEN HALMAHERA TENGAH,PROVINSI MALUKU UTARA,Integritas Pegawai
8203,Eksper,56.42,50.17,51.16,70.15,PEMERINTAH KABUPATEN KEPULAUAN SULA,PROVINSI MALUKU UTARA,Eksper
8203,Integritas Pegawai,99.37,95.8,99.15,94.01,PEMERINTAH KABUPATEN KEPULAUAN SULA,PROVINSI MALUKU UTARA,Integritas Pegawai
8204,Eksper,64.24,61.03,70.54,76.17,PEMERINTAH KABUPATEN HALMAHERA SELATAN,PROVINSI MALUKU UTARA,Eksper
8204,Integritas Pegawai,96.41,97.81,97.4,98.81,PEMERINTAH KABUPATEN HALMAHERA SELATAN,PROVINSI MALUKU UTARA,Integritas Pegawai
8205,Eksper,67.03,69.73,60.16,73.85,PEMERINTAH KABUPATEN HALMAHERA UTARA,PROVINSI MALUKU UTARA,Eksper
8205,Integritas Pegawai,93.56,96.22,94.21,96.46,PEMERINTAH KABUPATEN HALMAHERA UTARA,PROVINSI MALUKU UTARA,Integritas Pegawai
8206,Eksper,73.18,62.67,73.4,73.41,PEMERINTAH KABUPATEN HALMAHERA TIMUR,PROVINSI MALUKU UTARA,Eksper
8206,Integritas Pegawai,99.88,97.41,97.21,87.97,PEMERINTAH KABUPATEN HALMAHERA TIMUR,PROVINSI MALUKU UTARA,Integritas Pegawai
8207,Eksper,61.55,62.07,69.94,74.81,PEMERINTAH KABUPATEN PULAU MOROTAI,PROVINSI MALUKU UTARA,Eksper
8207,Integritas Pegawai,98.07,94.24,94.63,84.59,PEMERINTAH KABUPATEN PULAU MOROTAI,PROVINSI MALUKU UTARA,Integritas Pegawai
8208,Eksper,64.6,63.23,66.69,59.11,PEMERINTAH KABUPATEN PULAU TALIABU,PROVINSI MALUKU UTARA,Eksper
8208,Integritas Pegawai,93.08,97.8,97.51,95.52,PEMERINTAH KABUPATEN PULAU TALIABU,PROVINSI MALUKU UTARA,Integritas Pegawai
8271,Eksper,45.85,54.4,60.59,63.61,PEMERINTAH KOTA TERNATE,PROVINSI MALUKU UTARA,Eksper
8271,Integritas Pegawai,91.36,92.14,92.7,88.34,PEMERINTAH KOTA TERNATE,PROVINSI MALUKU UTARA,Integritas Pegawai
8272,Eksper,67.98,58.85,74.51,74.96,PEMERINTAH KOTA TIDORE KEPULAUAN,PROVINSI MALUKU UTARA,Eksper
8272,Integritas Pegawai,94.79,94.52,97.44,93.41,PEMERINTAH KOTA TIDORE KEPULAUAN,PROVINSI MALUKU UTARA,Integritas Pegawai
9100,Eksper,55.25,59.0,49.71,65.32,PEMERINTAH PROVINSI PAPUA BARAT,PROVINSI PAPUA BARAT,Eksper
9100,Integritas Pegawai,97.0,94.03,99.52,95.63,PEMERINTAH PROVINSI PAPUA BARAT,PROVINSI PAPUA BARAT,Integritas Pegawai
9101,Eksper,64.71,67.83,70.24,76.49,PEMERINTAH KABUPATEN FAKFAK,PROVINSI PAPUA BARAT,Eksper
9101,Integritas Pegawai,97.5,96.39,99.32,97.82,PEMERINTAH KABUPATEN FAKFAK,PROVINSI PAPUA BARAT,Integritas Pegawai
9102,Eksper,67.17,57.76,68.89,66.55,PEMERINTAH KABUPATEN KAIMANA,PROVINSI PAPUA BARAT,Eksper
9102,Integritas Pegawai,98.52,98.05,97.37,97.37,PEMERINTAH KABUPATEN KAIMANA,PROVINSI PAPUA BARAT,Integritas Pegawai
9103,Eksper,70.99,59.23,69.23,60.18,PEMERINTAH KABUPATEN TELUK WONDAMA,PROVINSI PAPUA BARAT,Eksper
9103,Integritas Pegawai,98.65,90.13,97.87,97.75,PEMERINTAH KABUPATEN TELUK WONDAMA,PROVINSI PAPUA BARAT,Integritas Pegawai
9104,Eksper,50.89,57.84,66.93,57.41,PEMERINTAH KABUPATEN TELUK BINTUNI,PROVINSI PAPUA BARAT,Eksper
9104,Integritas Pegawai,97.69,94.42,94.28,95.77,PEMERINTAH KABUPATEN TELUK BINTUNI,PROVINSI PAPUA BARAT,Integritas Pegawai
9105,Eksper,56.59,57.57,59.82,60.72,PEMERINTAH KABUPATEN MANOKWARI,PROVINSI PAPUA BARAT,Eksper
9105,Integritas Pegawai,93.96,95.68,96.86,95.36,PEMERINTAH KABUPATEN MANOKWARI,PROVINSI PAPUA BARAT,Integritas Pegawai
9106,Eksper,62.0,59.58,56.91,62.79,PEMERINTAH KABUPATEN SORONG SELATAN,PROVINSI PAPUA BARAT DAYA,Eksper
9106,Integritas Pegawai,94.07,96.24,94.56,95.53,PEMERINTAH KABUPATEN SORONG SELATAN,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9107,Eksper,70.07,55.69,69.17,76.72,PEMERINTAH KABUPATEN SORONG,PROVINSI PAPUA BARAT DAYA,Eksper
9107,Integritas Pegawai,97.86,98.91,95.14,90.51,PEMERINTAH KABUPATEN SORONG,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9108,Eksper,71.03,58.58,68.22,71.49,PEMERINTAH KABUPATEN RAJA AMPAT,PROVINSI PAPUA BARAT DAYA,Eksper
9108,Integritas Pegawai,92.99,96.17,96.93,97.95,PEMERINTAH KABUPATEN RAJA AMPAT,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9109,Eksper,55.28,64.43,64.07,71.41,PEMERINTAH KABUPATEN TAMBRAUW,PROVINSI PAPUA BARAT DAYA,Eksper
9109,Integritas Pegawai,97.04,92.59,93.28,98.55,PEMERINTAH KABUPATEN TAMBRAUW,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9110,Eksper,67.31,58.57,68.81,69.66,PEMERINTAH KABUPATEN MAYBRAT,PROVINSI PAPUA BARAT DAYA,Eksper
9110,Integritas Pegawai,94.25,92.31,83.24,98.75,PEMERINTAH KABUPATEN MAYBRAT,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9111,Eksper,57.56,65.34,70.26,61.99,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Eksper
9111,Integritas Pegawai,93.82,85.6,91.78,93.52,PEMERINTAH KABUPATEN MANOKWARI SELATAN,PROVINSI PAPUA BARAT,Integritas Pegawai
9112,Eksper,61.27,62.05,59.58,65.58,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Eksper
9112,Integritas Pegawai,98.26,97.58,93.71,87.76,PEMERINTAH KABUPATEN PEGUNUNGAN ARFAK,PROVINSI PAPUA BARAT,Integritas Pegawai
9171,Eksper,63.74,51.24,67.39,64.88,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Eksper
9171,Integritas Pegawai,91.71,84.26,96.94,82.93,PEMERINTAH KOTA SORONG,PROVINSI PAPUA BARAT DAYA,Integritas Pegawai
9400,Eksper,65.7,55.55,61.41,63.21,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Eksper
9400,Integritas Pegawai,89.87,90.61,94.63,86.04,PEMERINTAH PROVINSI PAPUA,PROVINSI PAPUA,Integritas Pegawai
9401,Eksper,57.88,65.87,73.17,67.1,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Eksper
9401,Integritas Pegawai,97.31,95.59,93.24,89.18,PEMERINTAH KABUPATEN MERAUKE,PROVINSI PAPUA SELATAN,Integritas Pegawai
9402,Eksper,59.05,56.17,63.43,58.72,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9402,Integritas Pegawai,95.97,96.62,95.1,94.03,PEMERINTAH KABUPATEN JAYAWIJAYA,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9403,Eksper,60.73,49.45,65.62,66.92,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Eksper
9403,Integritas Pegawai,97.51,83.88,93.29,91.39,PEMERINTAH KABUPATEN JAYAPURA,PROVINSI PAPUA,Integritas Pegawai
9404,Eksper,66.8,60.62,63.79,59.1,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Eksper
9404,Integritas Pegawai,95.22,90.24,99.06,92.57,PEMERINTAH KABUPATEN NABIRE,PROVINSI PAPUA TENGAH,Integritas Pegawai
9408,Eksper,52.36,66.83,68.69,69.17,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Eksper
9408,Integritas Pegawai,98.04,96.91,99.07,95.75,PEMERINTAH KABUPATEN KEPULAUAN YAPEN,PROVINSI PAPUA,Integritas Pegawai
9409,Eksper,61.88,49.4,60.24,69.68,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Eksper
9409,Integritas Pegawai,98.24,95.56,94.73,85.42,PEMERINTAH KABUPATEN BIAK NUMFOR,PROVINSI PAPUA,Integritas Pegawai
9410,Eksper,68.15,67.39,65.78,60.38,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Eksper
9410,Integritas Pegawai,83.53,36.45,98.67,82.46,PEMERINTAH KABUPATEN PANIAI,PROVINSI PAPUA TENGAH,Integritas Pegawai
9411,Eksper,69.47,59.41,56.81,,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Eksper
9411,Integritas Pegawai,99.71,94.05,97.58,93.44,PEMERINTAH KABUPATEN PUNCAK JAYA,PROVINSI PAPUA TENGAH,Integritas Pegawai
9412,Eksper,57.47,50.88,38.67,63.53,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Eksper
9412,Integritas Pegawai,98.74,96.53,94.58,95.08,PEMERINTAH KABUPATEN MIMIKA,PROVINSI PAPUA TENGAH,Integritas Pegawai
9413,Eksper,53.93,48.33,63.05,60.85,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Eksper
9413,Integritas Pegawai,99.1,95.73,91.34,80.05,PEMERINTAH KABUPATEN BOVEN DIGOEL,PROVINSI PAPUA SELATAN,Integritas Pegawai
9414,Eksper,41.33,51.49,65.89,65.84,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Eksper
9414,Integritas Pegawai,97.16,96.11,94.08,91.25,PEMERINTAH KABUPATEN MAPPI,PROVINSI PAPUA SELATAN,Integritas Pegawai
9415,Eksper,56.37,65.35,70.56,70.49,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Eksper
9415,Integritas Pegawai,98.78,95.48,97.05,95.81,PEMERINTAH KABUPATEN ASMAT,PROVINSI PAPUA SELATAN,Integritas Pegawai
9416,Eksper,42.49,53.55,,62.68,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Eksper
9416,Integritas Pegawai,79.35,95.1,,100.0,PEMERINTAH KABUPATEN YAHUKIMO,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9417,Eksper,52.77,63.28,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Eksper
9417,Integritas Pegawai,93.37,96.4,,,PEMERINTAH KABUPATEN PEGUNUNGAN BINTANG,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9418,Eksper,47.53,60.88,64.82,59.69,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9418,Integritas Pegawai,95.41,98.75,98.05,77.6,PEMERINTAH KABUPATEN TOLIKARA,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9419,Eksper,61.72,58.4,84.38,60.39,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Eksper
9419,Integritas Pegawai,99.59,93.37,98.49,90.71,PEMERINTAH KABUPATEN SARMI,PROVINSI PAPUA,Integritas Pegawai
9420,Eksper,62.43,54.99,57.62,67.61,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Eksper
9420,Integritas Pegawai,99.24,97.93,96.74,89.04,PEMERINTAH KABUPATEN KEEROM,PROVINSI PAPUA,Integritas Pegawai
9426,Eksper,58.94,46.11,37.46,42.27,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Eksper
9426,Integritas Pegawai,90.0,94.36,97.21,72.66,PEMERINTAH KABUPATEN WAROPEN,PROVINSI PAPUA,Integritas Pegawai
9427,Eksper,65.23,63.69,73.73,70.77,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Eksper
9427,Integritas Pegawai,97.35,92.76,95.2,96.37,PEMERINTAH KABUPATEN SUPIORI,PROVINSI PAPUA,Integritas Pegawai
9428,Eksper,59.9,44.69,,50.88,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Eksper
9428,Integritas Pegawai,96.69,95.76,,81.55,PEMERINTAH KABUPATEN MAMBERAMO RAYA,PROVINSI PAPUA,Integritas Pegawai
9429,Eksper,58.57,57.09,,,PEMERINTAH KABUPATEN NDUGA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9429,Integritas Pegawai,99.68,93.46,,,PEMERINTAH KABUPATEN NDUGA,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9430,Eksper,68.71,64.82,77.02,68.35,PEMERINTAH KABUPATEN LANNY JAYA,PROVINSI PAPUA PEGUNUNGAN,Eksper
9430,Integritas Pegawai,98.47,63.53,95.65,82.59,PEMERINTAH KABUPATEN LANNY JAYA,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9431,Eksper,69.96,59.23,63.36,62.2,PEMERINTAH KABUPATEN MAMBERAMO TENGAH,PROVINSI PAPUA PEGUNUNGAN,Eksper
9431,Integritas Pegawai,94.84,45.63,100.0,74.18,PEMERINTAH KABUPATEN MAMBERAMO TENGAH,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9432,Eksper,40.24,42.11,,,PEMERINTAH KABUPATEN YALIMO,PROVINSI PAPUA PEGUNUNGAN,Eksper
9432,Integritas Pegawai,99.78,90.97,,,PEMERINTAH KABUPATEN YALIMO,PROVINSI PAPUA PEGUNUNGAN,Integritas Pegawai
9433,Eksper,66.67,72.11,81.92,60.12,PEMERINTAH KABUPATEN PUNCAK,PROVINSI PAPUA TENGAH,Eksper
9433,Integritas Pegawai,100.0,98.8,95.64,81.09,PEMERINTAH KABUPATEN PUNCAK,PROVINSI PAPUA TENGAH,Integritas Pegawai
9434,Eksper,68.93,59.3,59.34,70.79,PEMERINTAH KABUPATEN DOGIYAI,PROVINSI PAPUA TENGAH,Eksper
9434,Integritas Pegawai,100.0,99.3,99.82,96.72,PEMERINTAH KABUPATEN DOGIYAI,PROVINSI PAPUA TENGAH,Integritas Pegawai
9435,Eksper,50.76,61.1,62.92,54.88,PEMERINTAH KABUPATEN INTAN JAYA,PROVINSI PAPUA TENGAH,Eksper
9435,Integritas Pegawai,99.72,94.58,99.56,95.13,PEMERINTAH KABUPATEN INTAN JAYA,PROVINSI PAPUA TENGAH,Integritas Pegawai
9436,Eksper,66.4,54.19,66.65,62.06,PEMERINTAH KABUPATEN DEIYAI,PROVINSI PAPUA TENGAH,Eksper
9436,Integritas Pegawai,98.54,88.61,99.78,73.06,PEMERINTAH KABUPATEN DEIYAI,PROVINSI PAPUA TENGAH,Integritas Pegawai
9471,Eksper,63.66,64.53,73.71,64.77,PEMERINTAH KOTA JAYAPURA,PROVINSI PAPUA,Eksper
9471,Integritas Pegawai,92.0,94.83,96.14,95.28,PEMERINTAH KOTA JAYAPURA,PROVINSI PAPUA,Integritas Pegawai
A01,Eksper,75.61,68.06,75.96,81.28,KEMENTERIAN AGAMA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A01,Integritas Pegawai,97.11,96.58,97.29,94.83,KEMENTERIAN AGAMA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A02,Eksper,79.94,67.42,77.72,74.92,KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A02,Integritas Pegawai,96.15,97.11,97.17,94.29,KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A03,Eksper,86.94,76.8,82.52,83.39,KEMENTERIAN KEUANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A03,Integritas Pegawai,98.38,99.26,99.36,99.32,KEMENTERIAN KEUANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A04,Eksper,80.56,69.6,78.04,76.34,"KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI",KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A04,Integritas Pegawai,98.35,98.7,97.92,94.97,"KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI",KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A05,Eksper,79.64,63.77,72.98,68.08,KEMENTERIAN KESEHATAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A05,Integritas Pegawai,98.05,96.33,97.83,97.67,KEMENTERIAN KESEHATAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A06,Eksper,82.93,67.76,62.26,71.86,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A06,Integritas Pegawai,98.67,95.94,98.69,93.06,KEMENTERIAN SOSIAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A07,Eksper,70.45,55.72,74.97,71.37,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A07,Integritas Pegawai,96.93,95.94,96.55,90.9,KEMENTERIAN KETENAGAKERJAAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A08,Eksper,86.15,61.5,79.51,84.13,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A08,Integritas Pegawai,98.11,98.62,99.03,97.58,KEMENTERIAN PERINDUSTRIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A09,Eksper,76.5,56.94,67.57,83.0,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A09,Integritas Pegawai,96.75,96.93,98.64,97.34,KEMENTERIAN PERDAGANGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A10,Eksper,79.95,62.37,68.94,83.76,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A10,Integritas Pegawai,96.39,97.51,98.62,97.5,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A11,Eksper,82.3,73.65,69.16,77.83,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A11,Integritas Pegawai,98.02,97.15,96.0,97.75,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A12,Eksper,73.7,58.71,80.08,75.54,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A12,Integritas Pegawai,95.43,94.45,92.38,91.63,KEMENTERIAN PERHUBUNGAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A13,Eksper,80.44,77.15,83.19,80.26,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A13,Integritas Pegawai,98.22,97.01,97.28,91.69,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A14,Eksper,71.17,57.84,59.84,76.48,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
A14,Integritas Pegawai,97.64,97.79,98.58,97.62,KEMENTERIAN PERTANIAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A15,Eksper,77.93,69.86,76.41,74.93,KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksper
